FNODE_,TNODE_
3574260,3574870
3574280,3574290
3574290,3574500
3574300,3574310
3574310,3574670
3574320,3574720
3574330,3570760
3574340,3574350
3574350,3574600
3574360,3574370
3574370,3575280
3574380,3570790
3574390,3574550
3574410,3572240
3574420,3574430
3574440,3579090
3574450,3576580
3574460,3574410
3574470,3575310
3574480,3574280
3574490,3574930
3574500,3574810
3574510,3574200
3574520,3576490
3574530,3575290
3574540,3574040
3574550,3575910
3574560,3574570
3574570,3576340
3574580,3574590
3574590,3575940
3574600,3574160
3574610,3574480
3574620,3573730
3574640,3574730
3574660,3576370
3574670,3576150
3574680,3576180
3574690,3579010
3574700,3574940
3574710,3573580
3574720,3574830
3574730,3575200
3574740,3574530
3574750,3572050
3574770,3574620
3574780,3574640
3574790,3575440
3574800,3572930
3574810,3574660
3574820,3574620
3574840,3574850
3574850,3581470
3574860,3574820
3574870,3576920
3574890,3575030
3574900,3574510
3574910,3575380
3574920,3574860
3574930,3575370
3574940,3575830
3574950,3575300
3574960,3574450
3574970,3574740
3574980,3574990
3574990,3575090
3575000,3575010
3575010,3574750
3575020,3574900
3575030,3575260
3575040,3574930
3575050,3576580
3575060,3575050
3575070,3574560
3575080,3574510
3575090,3575160
3575100,3573100
3575110,3576680
3575120,3574210
3575130,3575040
3575140,3573990
3575150,3578470
3575160,3578250
3575190,3572140
3575200,3576070
3575210,3577170
3575220,3575150
3575230,3575240
3575240,3576030
3575250,3573520
3575260,3577620
3575270,3573620
3575280,3574540
3575290,3576190
3575300,3575430
3575310,3575650
3575330,3575290
3575340,3574800
3575350,3574430
3575370,3577390
3575380,3575580
3575400,3575240
3575410,3575420
3575420,3575790
3575430,3577050
3575440,3576350
3575450,3575270
3575460,3575470
3575470,3575840
3575480,3574800
3575490,3575390
3575500,3574830
3575510,3575470
3575530,3574190
3575540,3575550
3575550,3575870
3575560,3575410
3575580,3576320
3575590,3575600
3575600,3575740
3575610,3574250
3575620,3575560
3575630,3575480
3575640,3576450
3575650,3575190
3575660,3575600
3575670,3575210
3575680,3574900
3575690,3575700
3575700,3576670
3575710,3575720
3575720,3576660
3575730,3574610
3575740,3576060
3575750,3575120
3575760,3575250
3575780,3575730
3575790,3576780
3575800,3575810
3575810,3575970
3575820,3574850
3575830,3576300
3575840,3575980
3575850,3583830
3575860,3575390
3575870,3578600
3575880,3575890
3575890,3576110
3575910,3576400
3575920,3575930
3575930,3575670
3575940,3576100
3575950,3575780
3575960,3575950
3575970,3579330
3575980,3575750
3575990,3575630
3576000,3576010
3576010,3578550
3576020,3575080
3576030,3579380
3576040,3575010
3576050,3576980
3576060,3576510
3576070,3576800
3576080,3573100
3576090,3571160
3576100,3576410
3576110,3576840
3576120,3577510
3576130,3576120
3576140,3576130
3576150,3576480
3576160,3576170
3576170,3576220
3576180,3577380
3576190,3576270
3576200,3576210
3576210,3576750
3576220,3578260
3576230,3576030
3576240,3576260
3576250,3576240
3576260,3578880
3576270,3578980
3576300,3577120
3576310,3575450
3576320,3578720
3576340,3578810
3576350,3578640
3576360,3575000
3576370,3577070
3576390,3576400
3576400,3577230
3576410,3576420
3576420,3573340
3576430,3576180
3576440,3576430
3576450,3577280
3576460,3576010
3576470,3576210
3576480,3576910
3576490,3581190
3576500,3574780
3576510,3577040
3576520,3575140
3576530,3576420
3576540,3576560
3576550,3576540
3576560,3577790
3576570,3576560
3576580,3577650
3576590,3575490
3576600,3576610
3576610,3579090
3576620,3576370
3576630,3576640
3576640,3577540
3576650,3576550
3576660,3577100
3576670,3576310
3576680,3577760
3576690,3578060
3576700,3576630
3576710,3576820
3576720,3576710
3576730,3576720
3576750,3578360
3576770,3575760
3576780,3577630
3576800,3578680
3576810,3576760
3576820,3580110
3576830,3575990
3576840,3581880
3576850,3575950
3576860,3576310
3576870,3574240
3576880,3575680
3576890,3575860
3576900,3576700
3576910,3578550
3576920,3577130
3576930,3576770
3576940,3576950
3576950,3577850
3576960,3576850
3576980,3577310
3576990,3576810
3577000,3577590
3577010,3577000
3577020,3578090
3577030,3576470
3577040,3577160
3577050,3580080
3577060,3576520
3577070,3577350
3577080,3576510
3577090,3576500
3577100,3577140
3577110,3577090
3577120,3577990
3577130,3578440
3577140,3577010
3577150,3577710
3577160,3577150
3577170,3579480
3577180,3577170
3577190,3577200
3577200,3578010
3577210,3577220
3577220,3577920
3577230,3577870
3577240,3577230
3577250,3577260
3577260,3577860
3577270,3577280
3577280,3577370
3577290,3575650
3577300,3576650
3577310,3578320
3577320,3575960
3577330,3577340
3577340,3577930
3577350,3575660
3577360,3576450
3577370,3578600
3577380,3577700
3577390,3577560
3577400,3577410
3577410,3581320
3577420,3576900
3577430,3577440
3577440,3579550
3577450,3579200
3577460,3577450
3577470,3574710
3577480,3577110
3577490,3577800
3577500,3577490
3577510,3582590
3577520,3573520
3577530,3577360
3577540,3577620
3577560,3577940
3577570,3577580
3577580,3577740
3577590,3577640
3577600,3577610
3577610,3578230
3577620,3579560
3577630,3578420
3577640,3578620
3577650,3579120
3577660,3577080
3577670,3577680
3577680,3578060
3577690,3577700
3577700,3579340
3577710,3577810
3577720,3577730
3577730,3579000
3577740,3577980
3577750,3575100
3577760,3585200
3577770,3577780
3577780,3582590
3577790,3580520
3577800,3578430
3577810,3578460
3577820,3577360
3577830,3576250
3577840,3577300
3577850,3578740
3577860,3578210
3577870,3580960
3577880,3577890
3577890,3578900
3577900,3577720
3577910,3577400
3577920,3578110
3577930,3578400
3577940,3578980
3577980,3578680
3577990,3578710
3578000,3576890
3578010,3578120
3578020,3578030
3578030,3578950
3578040,3578050
3578050,3579720
3578060,3578450
3578070,3576930
3578080,3577780
3578090,3579910
3578110,3578010
3578120,3579390
3578130,3578140
3578140,3578270
3578150,3578160
3578160,3578280
3578170,3576620
3578180,3578170
3578190,3578200
3578200,3579640
3578210,3578510
3578220,3578050
3578230,3578510
3578240,3575100
3578250,3581850
3578260,3578700
3578270,3578290
3578280,3578300
3578290,3578780
3578300,3578430
3578310,3578300
3578320,3579740
3578330,3578340
3578340,3578450
3578350,3578360
3578360,3578730
3578370,3576590
3578380,3578390
3578390,3578420
3578400,3579350
3578410,3578400
3578420,3579760
3578430,3581410
3578440,3578660
3578450,3578650
3578460,3578480
3578470,3579040
3578480,3577530
3578490,3576810
3578500,3577870
3578510,3578750
3578520,3577860
3578530,3578540
3578540,3578490
3578550,3579060
3578560,3578540
3578570,3578520
3578580,3578590
3578590,3578840
3578600,3579440
3578620,3578790
3578630,3578640
3578640,3579320
3578660,3579430
3578670,3578180
3578680,3582740
3578700,3579100
3578710,3579830
3578720,3579160
3578730,3580700
3578740,3579400
3578750,3579220
3578760,3578770
3578770,3578940
3578780,3579440
3578790,3579800
3578800,3575020
3578810,3579880
3578820,3578830
3578830,3578840
3578840,3579230
3578850,3578860
3578860,3578970
3578870,3578860
3578880,3579790
3578890,3578900
3578900,3580770
3578910,3578630
3578920,3578930
3578930,3578960
3578940,3579410
3578950,3579380
3578960,3579070
3578970,3580250
3578980,3579980
3578990,3579000
3579000,3580460
3579010,3579630
3579020,3577290
3579030,3578000
3579040,3580450
3579050,3577900
3579060,3580040
3579070,3578370
3579090,3590280
3579100,3579590
3579110,3578560
3579120,3580880
3579130,3578850
3579140,3579150
3579150,3579330
3579160,3579310
3579190,3579040
3579200,3579160
3579210,3577660
3579220,3582410
3579230,3581380
3579240,3573600
3579260,3578810
3579270,3579280
3579280,3580000
3579290,3577060
3579300,3578660
3579310,3579730
3579320,3580360
3579330,3580890
3579340,3579580
3579350,3579560
3579370,3578780
3579380,3580550
3579390,3581110
3579400,3578910
3579410,3579680
3579420,3578930
3579430,3580510
3579440,3581650
3579450,3579290
3579460,3579390
3579470,3579480
3579480,3581490
3579490,3579500
3579500,3579570
3579520,3578960
3579540,3579550
3579550,3583830
3579560,3580270
3579570,3579130
3579580,3579100
3579590,3579890
3579600,3579610
3579610,3579770
3579620,3577650
3579630,3579810
3579640,3579630
3579650,3579660
3579660,3581410
3579670,3579650
3579680,3581540
3579690,3579700
3579700,3579770
3579710,3579720
3579720,3585630
3579730,3581760
3579740,3581120
3579750,3578670
3579760,3582400
3579770,3580300
3579780,3579790
3579790,3582250
3579800,3580490
3579810,3583280
3579820,3577370
3579830,3580180
3579840,3579780
3579850,3577470
3579860,3579670
3579870,3576040
3579880,3581920
3579890,3580800
3579900,3577350
3579910,3580500
3579920,3579930
3579930,3580350
3579940,3579930
3579950,3579960
3579960,3580240
3579970,3575710
3579980,3583840
3579990,3579960
3580000,3582400
3580010,3579990
3580020,3580010
3580030,3579800
3580040,3580210
3580050,3580010
3580060,3579880
3580070,3580040
3580080,3582440
3580090,3578200
3580100,3579980
3580110,3581470
3580120,3580130
3580130,3580230
3580140,3580130
3580150,3580160
3580160,3582240
3580170,3580160
3580180,3580260
3580190,3579970
3580200,3580190
3580210,3580850
3580220,3577820
3580240,3579030
3580250,3580280
3580260,3580910
3580270,3584320
3580280,3580900
3580290,3580070
3580300,3580920
3580310,3578880
3580320,3580330
3580330,3580790
3580340,3579840
3580350,3580480
3580360,3581900
3580370,3577830
3580380,3580270
3580390,3580400
3580400,3580500
3580410,3580420
3580420,3580450
3580430,3577140
3580450,3581590
3580460,3580680
3580470,3580250
3580480,3580060
3580490,3580910
3580500,3582290
3580510,3582270
3580520,3581190
3580530,3580540
3580540,3581570
3580550,3584810
3580560,3580570
3580570,3581550
3580580,3580570
3580590,3580410
3580600,3579210
3580610,3580620
3580620,3580930
3580630,3580540
3580640,3580650
3580650,3583840
3580660,3580650
3580670,3580680
3580680,3581970
3580690,3580550
3580700,3582820
3580710,3580720
3580720,3581050
3580730,3580740
3580740,3581270
3580750,3580760
3580760,3581080
3580770,3587940
3580780,3578170
3580790,3580890
3580800,3582380
3580810,3582140
3580820,3580810
3580830,3580840
3580840,3581620
3580850,3581910
3580870,3579860
3580880,3582060
3580890,3583720
3580900,3581070
3580910,3581930
3580920,3581090
3580930,3580870
3580940,3580950
3580950,3585560
3580960,3583060
3580970,3580900
3580980,3576530
3580990,3580820
3581000,3581010
3581010,3581210
3581020,3581030
3581030,3581100
3581040,3580930
3581050,3581180
3581060,3580790
3581070,3581650
3581080,3581360
3581090,3581260
3581100,3582300
3581110,3581080
3581120,3584240
3581130,3581120
3581140,3581150
3581150,3581060
3581160,3580470
3581170,3580030
3581180,3582800
3581190,3582550
3581200,3580460
3581210,3581370
3581220,3581230
3581230,3581690
3581240,3581250
3581250,3581700
3581260,3581710
3581270,3586660
3581280,3580960
3581290,3581720
3581300,3581290
3581310,3579850
3581320,3581150
3581330,3581340
3581340,3582010
3581360,3581680
3581370,3582150
3581380,3581790
3581390,3581400
3581400,3581450
3581410,3584050
3581420,3580780
3581430,3581380
3581440,3581610
3581450,3581440
3581460,3581300
3581470,3585570
3581480,3581040
3581490,3582950
3581500,3581490
3581510,3580520
3581520,3581530
3581530,3585520
3581540,3582270
3581550,3582280
3581560,3580770
3581570,3581560
3581580,3581590
3581590,3585750
3581600,3577440
3581610,3581200
3581620,3581750
3581630,3581620
3581640,3581630
3581650,3585280
3581660,3577820
3581670,3581530
3581680,3583280
3581690,3581840
3581700,3582150
3581710,3582610
3581720,3582760
3581730,3580970
3581740,3581660
3581750,3582420
3581760,3587910
3581770,3581780
3581780,3582090
3581790,3582200
3581810,3581740
3581820,3581680
3581830,3580230
3581840,3582130
3581850,3581320
3581860,3581870
3581870,3581930
3581880,3583310
3581890,3580220
3581900,3581960
3581910,3582370
3581920,3583240
3581930,3583220
3581940,3581950
3581950,3582720
3581960,3581980
3581970,3582440
3581980,3582260
3581990,3581730
3582010,3582470
3582020,3580310
3582030,3582040
3582040,3582160
3582050,3580380
3582060,3584550
3582070,3581900
3582080,3578370
3582090,3582170
3582100,3582110
3582110,3581920
3582120,3582090
3582130,3582600
3582140,3582870
3582150,3582730
3582160,3582850
3582170,3581880
3582180,3582190
3582190,3582430
3582200,3583250
3582240,3584200
3582250,3584170
3582260,3583360
3582270,3583160
3582280,3581460
3582290,3585940
3582300,3585700
3582310,3580200
3582320,3581810
3582330,3581730
3582350,3582260
3582360,3582060
3582370,3582620
3582380,3583000
3582390,3582400
3582400,3591400
3582410,3584120
3582420,3584020
3582430,3582490
3582440,3583310
3582450,3582110
3582460,3584420
3582470,3583060
3582480,3580240
3582490,3584310
3582500,3582510
3582510,3583580
3582520,3582530
3582530,3583550
3582540,3582530
3582550,3587780
3582560,3582570
3582570,3582620
3582580,3580340
3582590,3583680
3582600,3582830
3582610,3584680
3582620,3582920
3582630,3579860
3582640,3582650
3582650,3584970
3582660,3582650
3582670,3582710
3582680,3582670
3582690,3582360
3582710,3583430
3582720,3583730
3582730,3583040
3582740,3586680
3582750,3582740
3582760,3584410
3582770,3581870
3582780,3582240
3582790,3581160
3582800,3584250
3582810,3582820
3582820,3585050
3582830,3582450
3582840,3582800
3582850,3583420
3582860,3582830
3582870,3582840
3582880,3580780
3582890,3582900
3582900,3582430
3582910,3582890
3582920,3583650
3582930,3582940
3582940,3583070
3582950,3584820
3582960,3582950
3582980,3583200
3582990,3582980
3583000,3583160
3583010,3582070
3583020,3583030
3583030,3589540
3583040,3583300
3583060,3585460
3583070,3584000
3583080,3583090
3583090,3585650
3583100,3583090
3583120,3582900
3583130,3583140
3583140,3583660
3583150,3580220
3583160,3583410
3583200,3583490
3583220,3584500
3583230,3582870
3583240,3584300
3583250,3583570
3583260,3583270
3583270,3591470
3583280,3584650
3583300,3587170
3583310,3588920
3583320,3583330
3583330,3583600
3583340,3581850
3583350,3583340
3583360,3583380
3583370,3583380
3583380,3587780
3583390,3583040
3583420,3584190
3583430,3583600
3583440,3583450
3583450,3583720
3583460,3583610
3583470,3583460
3583480,3583390
3583500,3583510
3583510,3585110
3583520,3583340
3583530,3583000
3583540,3583530
3583550,3586720
3583560,3583550
3583570,3583760
3583580,3584280
3583590,3580020
3583600,3584340
3583610,3583620
3583620,3583520
3583630,3583270
3583650,3584690
3583660,3583780
3583680,3584230
3583690,3583700
3583700,3583730
3583710,3580050
3583720,3588080
3583730,3584110
3583740,3583230
3583750,3583680
3583760,3585200
3583770,3583780
3583780,3584090
3583790,3583800
3583800,3584660
3583810,3583820
3583820,3584610
3583830,3585000
3583840,3587900
3583850,3584220
3583860,3583850
3583870,3584360
3583880,3583870
3583890,3583900
